model,wall_seed,seat,prevalent_wind,score,rank,win,self_draw,deal_in,deal_in_fan,big_deal_in,draw,draw_tenpai,call_rate,decisions,mean_decision_ms,p95_decision_ms,max_decision_ms,invalid_or_timeout,steps
aggregate_risk,2026105357,0,1,-20.0,3.0,0,0,0,0,0,0,0,0.08333333333333333,48,2.344163066785162,2.6604783721268177,5.017819814383984,0,97
aggregate_risk,2026105357,1,1,-20.0,3.0,0,0,0,0,0,0,0,0.0,48,2.393143940328931,2.8676364570856094,5.9235780499875546,0,97
aggregate_risk,2026105357,2,1,60.0,1.0,1,1,0,0,0,0,0,0.020833333333333332,48,2.3466090691120676,2.7503863675519824,4.797104746103287,0,95
aggregate_risk,2026105357,3,1,-20.0,3.0,0,0,0,0,0,0,0,0.0,47,2.261521908989612,2.730384562164545,2.767649944871664,0,95
aggregate_risk,2026105358,0,1,-27.0,4.0,0,0,1,19,0,0,0,0.027777777777777776,36,2.425782485968537,2.9192881193012,4.318410065025091,0,72
aggregate_risk,2026105358,1,1,-8.0,2.5,0,0,0,0,0,0,0,0.0,52,2.429301698262302,3.036006656475365,5.678780842572451,0,104
aggregate_risk,2026105358,2,1,33.0,1.0,1,0,0,0,0,0,0,0.05084745762711865,59,2.239119064189115,2.5692293420433994,2.9837661422789097,0,118
aggregate_risk,2026105358,3,1,-19.0,4.0,0,0,1,11,0,0,0,0.028169014084507043,71,2.304156914248433,2.7984005864709616,4.778898786753416,0,142
aggregate_risk,2026105359,0,0,-19.0,4.0,0,0,1,11,0,0,0,0.015384615384615385,65,2.347636129707098,2.804272435605526,2.842050977051258,0,130
aggregate_risk,2026105359,1,0,49.0,1.0,1,0,0,0,0,0,0,0.0,56,2.284877567685076,2.675825613550842,2.7113528922200203,0,112
aggregate_risk,2026105359,2,0,-8.0,2.5,0,0,0,0,0,0,0,0.015384615384615385,65,2.2522302774282603,2.675024140626192,2.7371980249881744,0,130
aggregate_risk,2026105359,3,0,33.0,1.0,1,0,0,0,0,0,0,0.0,63,2.311547175936756,2.9119634069502354,2.945156302303076,0,126
aggregate_risk,2026105360,0,3,-17.0,4.0,0,0,1,9,0,0,0,0.05405405405405406,37,2.2886904283753924,2.5957282632589336,2.7431598864495754,0,74
aggregate_risk,2026105360,1,3,35.0,1.0,1,0,0,0,0,0,0,0.06976744186046512,43,2.245479718197224,2.622816665098071,2.651532180607319,0,86
aggregate_risk,2026105360,2,3,-8.0,2.5,0,0,0,0,0,0,0,0.02702702702702703,37,2.259561364111063,2.7079041115939617,2.7239881455898285,0,74
aggregate_risk,2026105360,3,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,37,2.3104823446152984,2.8855827637016773,2.974933944642544,0,74
